company_id,founded_year,company_age_years,category,country,funding_round,funding_total_usd_M,num_funding_rounds,num_employees,num_investors,num_milestones,num_relationships,top_tier_investor,revenue_proxy,market_size,has_patent,founder_experience,status
C1618,2018,6,Biotech,Israel,Seed,0.22,1,5,1,4,2,0,0.6,3,0,3,closed
C1619,2015,9,Software,Canada,Series A,2.36,3,37,3,10,3,0,1.7,3,0,1,operating
C1620,2013,11,Logistics,USA,Seed,0.66,2,11,2,9,3,0,0.0,3,0,1,operating
C1621,2000,24,Hardware,Sweden,Seed,0.16,1,4,2,20,1,0,0.6,3,0,3,operating
C1622,2011,13,AI/ML,Australia,Series B,11.25,3,178,6,7,7,0,1.9,2,0,5,operating
C1623,2007,17,Hardware,Singapore,Series A,0.93,2,20,3,11,3,0,1.7,1,0,4,operating
C1624,2015,9,SaaS,Sweden,Seed,1.59,1,6,3,10,5,0,0.0,3,0,5,acquired
C1625,2000,24,EdTech,Canada,Series A,8.72,3,64,2,18,3,0,0.0,3,0,5,operating
C1626,2010,14,FinTech,USA,Seed,0.15,2,1,0,9,1,0,0.0,2,0,4,closed
C1627,2004,20,HealthTech,Brazil,Series B,7.12,4,79,4,12,3,0,1.9,2,0,2,operating
C1628,2002,22,Media,USA,Series B,22.59,3,380,8,16,9,0,2.0,3,0,3,operating
C1629,2019,5,SaaS,Japan,Series B,72.61,3,212,5,6,6,0,2.0,3,0,3,operating
C1630,2001,23,Gaming,India,IPO,684.35,7,1354,11,17,11,0,4.2,2,0,2,operating
C1631,2010,14,FoodTech,Germany,Series C,60.0,4,283,7,11,7,0,3.1,3,0,4,operating
C1632,2008,16,Hardware,UK,Series C,22.02,4,112,6,9,7,1,3.7,1,0,1,operating
C1633,2014,10,AI/ML,USA,Series A,9.77,3,29,4,10,6,0,0.9,2,0,3,operating
C1634,2019,5,FinTech,USA,Series A,1.2,2,42,4,7,5,0,1.8,2,0,3,operating
C1635,2016,8,Software,France,Series D+,199.47,6,474,10,3,10,0,4.5,2,1,5,operating
C1636,2002,22,AI/ML,USA,Series B,10.96,3,106,7,18,5,0,1.6,2,1,5,operating
C1637,2018,6,HealthTech,Germany,Series A,3.9,3,20,4,4,6,0,0.8,3,0,1,operating
C1638,2014,10,FinTech,France,Series C,42.39,4,241,8,11,6,1,3.5,2,0,5,operating
C1639,2011,13,FinTech,Canada,Series A,5.53,2,24,5,8,7,0,1.2,3,0,5,operating
C1640,2009,15,Gaming,South Korea,Series B,5.22,3,58,8,8,7,1,3.2,1,0,5,operating
C1641,2017,7,HealthTech,Canada,Series D+,98.03,5,207,12,7,10,0,3.3,2,1,5,operating
C1642,2018,6,Gaming,UK,Series A,2.29,3,13,6,8,6,1,1.0,2,0,3,operating
C1643,2008,16,AgriTech,South Korea,Series C,94.1,5,162,8,10,6,0,2.4,1,1,5,operating
C1644,2016,8,FoodTech,Canada,Series B,9.35,3,101,6,7,7,0,3.2,2,0,4,operating
C1645,2005,19,AgriTech,Brazil,Seed,0.69,2,2,1,16,0,0,0.4,1,1,5,acquired
C1646,2018,6,HealthTech,Australia,Series B,5.66,4,127,5,8,6,0,1.2,2,0,3,operating
C1647,2008,16,AI/ML,UK,Series B,17.08,4,60,8,13,8,0,1.1,2,0,2,operating
C1648,2015,9,FinTech,Netherlands,Series B,5.59,3,92,7,10,6,0,2.6,3,0,1,operating
C1649,2008,16,Biotech,Germany,Series A,2.2,2,21,4,11,3,0,0.4,2,0,2,operating
C1650,2005,19,Logistics,Japan,Series B,26.31,3,40,4,13,5,0,1.4,2,0,2,operating
C1651,2014,10,Biotech,Netherlands,Series A,4.73,2,55,3,7,5,1,1.5,2,0,4,operating
C1652,2003,21,E-Commerce,China,Series B,3.22,4,130,5,13,6,0,2.2,2,0,5,operating
C1653,2016,8,E-Commerce,Brazil,Series C,32.64,5,278,7,7,6,0,2.9,1,1,4,operating
C1654,2002,22,AgriTech,Netherlands,Seed,0.23,2,6,4,19,5,0,2.1,1,0,2,operating
C1655,2001,23,AgriTech,Brazil,Seed,0.34,1,3,1,18,1,0,0.0,2,0,1,operating
C1656,2020,4,HealthTech,Japan,Series B,9.31,3,283,4,4,6,0,0.8,2,0,2,operating
C1657,2021,3,HealthTech,USA,Series B,9.24,3,31,4,4,3,0,0.9,3,0,2,operating
C1658,2009,15,AgriTech,USA,Series D+,30.19,6,326,11,12,8,0,3.0,1,0,4,operating
C1659,2010,14,FinTech,USA,Series A,1.29,2,16,5,12,5,1,0.9,3,0,5,operating
C1660,2019,5,Biotech,India,Series A,2.51,2,30,6,1,6,1,1.6,1,0,5,operating
C1661,2003,21,E-Commerce,Japan,Seed,0.24,2,8,0,17,3,0,0.0,2,0,5,operating
C1662,2008,16,CleanTech,Germany,Seed,0.31,1,3,3,10,3,0,0.0,1,0,5,acquired
C1663,2005,19,E-Commerce,India,Series A,2.7,3,10,3,15,5,0,0.9,1,0,3,operating
C1664,2018,6,Media,USA,Series B,12.45,4,76,8,6,8,1,1.5,2,0,5,operating
C1665,2019,5,Hardware,Brazil,Series C,80.4,5,596,7,1,8,0,2.8,1,1,1,operating
C1666,2000,24,Logistics,USA,Seed,0.48,2,3,4,16,4,0,0.0,3,0,1,closed
C1667,2008,16,Gaming,Australia,Seed,1.17,1,11,2,9,2,0,0.0,2,0,2,operating
C1668,2019,5,FoodTech,South Korea,Series A,1.5,3,11,5,5,6,0,1.0,2,0,5,operating
C1669,2012,12,Media,Brazil,Series D+,143.17,5,174,10,8,11,1,4.1,1,0,2,operating
C1670,2010,14,E-Commerce,China,Series A,2.07,3,38,5,7,6,0,1.6,2,0,2,acquired
C1671,2004,20,Software,Brazil,Seed,0.44,1,4,0,14,3,0,0.0,2,0,3,operating
C1672,2010,14,Biotech,France,IPO,233.91,7,1854,10,13,10,0,4.5,3,0,1,operating
C1673,2009,15,HealthTech,Singapore,Series A,9.68,2,15,3,13,4,0,0.7,3,0,4,operating
C1674,2015,9,Media,Brazil,Seed,0.23,2,5,2,7,1,1,0.0,2,1,2,operating
C1675,2021,3,Hardware,India,Series B,17.79,4,57,6,3,6,0,1.7,2,0,2,operating
C1676,2019,5,SaaS,Sweden,Seed,0.55,2,4,1,6,2,0,0.0,2,0,3,operating
C1677,2017,7,FinTech,Japan,Series A,0.88,3,17,4,3,3,0,1.0,2,1,4,operating
C1678,2012,12,Software,Sweden,Series A,2.66,2,27,6,8,4,0,0.7,1,0,3,acquired
C1679,2007,17,E-Commerce,Australia,Seed,0.16,1,1,1,9,0,0,0.0,2,0,5,closed
C1680,2015,9,HealthTech,South Korea,Series B,22.91,4,96,5,6,5,1,2.6,2,0,2,operating
C1681,2019,5,Media,Sweden,Series A,3.77,2,42,6,5,7,0,1.9,1,1,2,acquired
C1682,2003,21,AI/ML,Netherlands,Seed,0.2,2,3,3,18,4,0,0.0,2,0,5,operating
C1683,2007,17,EdTech,China,Seed,0.63,2,7,2,14,4,0,0.0,1,0,1,operating
C1684,2012,12,Hardware,Israel,Series A,4.39,2,37,5,8,5,1,1.5,2,1,1,operating
C1685,2009,15,SaaS,China,Series B,5.86,3,125,6,14,5,0,2.2,2,0,1,operating
C1686,2005,19,HealthTech,China,Series C,80.65,5,425,10,17,10,1,2.6,1,0,4,operating
C1687,2010,14,Hardware,Sweden,Series A,9.04,2,9,4,13,3,0,1.6,1,0,3,operating
C1688,2016,8,Biotech,USA,Series B,22.12,3,121,4,9,6,0,1.4,2,0,3,operating
C1689,2018,6,FoodTech,USA,Seed,2.16,2,2,0,4,3,0,0.0,3,0,1,closed
C1690,2002,22,CleanTech,Brazil,Series C,19.4,4,156,9,17,7,1,2.0,1,0,5,operating
C1691,2006,18,HealthTech,Brazil,Series A,0.51,3,36,3,10,5,0,0.4,3,0,5,operating
C1692,2021,3,Logistics,Brazil,Series B,12.29,3,181,5,1,6,0,1.8,2,0,5,operating
C1693,2007,17,FoodTech,Israel,Seed,0.6,1,3,0,11,0,0,0.0,3,0,2,acquired
C1694,2017,7,Hardware,Israel,Series B,14.88,4,65,6,5,5,0,1.8,1,0,2,acquired
C1695,2007,17,FinTech,Japan,Series A,2.87,2,30,4,14,6,0,1.4,2,0,2,operating
C1696,2006,18,Gaming,Israel,Series D+,30.34,6,838,9,16,7,0,4.3,3,0,5,operating
C1697,2006,18,AgriTech,Australia,IPO,477.8,6,3131,12,13,11,0,4.2,1,0,3,operating
C1698,2004,20,Biotech,Israel,Series C,75.23,5,177,10,14,10,1,3.3,2,0,4,operating
C1699,2020,4,Hardware,South Korea,Series A,2.32,2,17,4,3,5,0,0.0,3,0,4,acquired
C1700,2020,4,EdTech,UK,Seed,0.18,1,2,4,1,3,0,0.0,1,0,1,closed
C1701,2017,7,SaaS,Australia,Seed,0.38,1,4,4,8,4,0,0.3,1,1,2,closed
C1702,2010,14,Biotech,South Korea,Seed,0.67,2,4,2,9,1,0,0.0,2,0,1,operating
C1703,2014,10,EdTech,China,Series B,11.62,3,88,6,7,4,1,1.4,1,0,2,operating
C1704,2008,16,Biotech,Brazil,Series A,3.96,3,45,5,10,6,0,0.6,3,0,2,operating
C1705,2007,17,HealthTech,Netherlands,Seed,0.58,1,1,1,10,0,0,0.0,3,0,3,acquired
C1706,2008,16,AgriTech,Canada,Series A,5.87,3,22,6,15,6,1,1.0,3,0,1,operating
C1707,2004,20,CleanTech,Australia,Series C,51.72,4,151,6,15,7,0,2.8,3,0,5,operating
C1708,2016,8,AI/ML,Canada,Series A,2.31,3,24,2,4,3,1,0.5,3,0,5,operating
C1709,2013,11,AgriTech,India,Series B,13.23,4,36,7,6,6,1,3.3,3,0,1,operating
C1710,2011,13,EdTech,Brazil,Seed,0.7,2,9,3,7,2,0,0.2,2,0,3,closed
C1711,2008,16,AgriTech,Germany,Series B,8.73,3,62,6,9,7,0,2.4,2,0,4,operating
C1712,2020,4,EdTech,France,Series B,8.83,4,189,6,0,5,0,2.1,1,0,1,operating
C1713,2008,16,Software,Netherlands,Series A,0.74,2,7,4,13,6,0,1.2,2,0,5,operating
C1714,2006,18,Logistics,UK,IPO,543.65,7,1902,11,12,9,0,4.6,2,0,1,operating
C1715,2009,15,Gaming,Australia,Series A,5.18,2,27,2,11,2,1,1.3,2,0,3,operating
C1716,2001,23,Software,Netherlands,Series C,38.44,4,147,10,18,10,1,3.2,3,0,2,operating
C1717,2016,8,CleanTech,Netherlands,Series A,2.21,3,11,2,3,1,0,0.3,3,0,2,acquired
C1718,2003,21,FoodTech,South Korea,Series B,5.33,3,50,5,18,7,0,1.4,2,0,3,operating
C1719,2015,9,HealthTech,France,Series A,3.22,3,25,6,10,7,0,0.7,2,0,1,operating
C1720,2010,14,EdTech,Canada,Series A,2.28,3,22,4,10,5,0,1.7,2,1,3,operating
C1721,2005,19,Logistics,Israel,Series B,19.08,4,133,5,14,7,0,1.8,1,0,2,operating
C1722,2020,4,Media,USA,Series A,3.12,2,20,5,1,7,1,0.0,2,0,1,operating
C1723,2021,3,EdTech,Singapore,Series A,3.67,3,35,3,5,3,0,1.1,3,0,4,operating
C1724,2009,15,Media,Sweden,Seed,0.38,2,1,3,10,4,0,0.8,1,0,1,acquired
C1725,2012,12,SaaS,China,Series A,2.39,2,23,2,9,3,0,0.2,2,1,1,closed
C1726,2020,4,CleanTech,Japan,Series B,3.68,4,73,4,5,3,0,2.3,3,0,1,operating
C1727,2015,9,FoodTech,Netherlands,Series A,1.9,3,21,4,5,5,1,1.0,3,0,1,operating
C1728,2001,23,Gaming,USA,Series A,2.22,3,17,2,18,4,1,1.4,2,0,2,operating
C1729,2012,12,Biotech,Japan,Series B,3.52,4,60,6,10,7,0,1.6,2,0,4,operating
C1730,2018,6,Biotech,Japan,Series C,14.6,4,237,6,8,5,0,1.9,2,0,3,operating
C1731,2012,12,SaaS,UK,Series A,2.31,2,31,6,6,7,0,0.7,3,0,2,operating
C1732,2013,11,E-Commerce,Canada,Series A,1.59,3,17,6,10,4,0,0.2,2,0,2,operating
C1733,2007,17,FinTech,China,Series B,18.1,4,102,6,11,4,0,2.3,2,0,5,operating
C1734,2019,5,E-Commerce,South Korea,Series C,30.44,5,126,9,2,10,1,2.9,1,0,5,operating
C1735,2004,20,E-Commerce,Australia,Series A,6.14,2,10,2,18,2,1,0.9,2,0,5,operating
C1736,2012,12,Logistics,Singapore,Series D+,89.43,6,749,11,12,10,0,3.6,2,0,1,operating
C1737,2004,20,Biotech,Japan,Series D+,338.8,6,306,10,15,8,0,4.3,2,0,3,operating
C1738,2013,11,AI/ML,Japan,Series B,19.9,4,46,6,5,7,0,1.7,3,0,5,operating
C1739,2005,19,FoodTech,Australia,Seed,0.17,1,3,4,16,5,0,0.0,3,0,4,operating
C1740,2014,10,FinTech,Germany,Series A,10.63,2,29,2,8,1,0,0.6,2,0,4,operating
C1741,2008,16,Hardware,Australia,Series C,20.5,4,361,6,9,6,0,3.0,2,1,4,operating
C1742,2017,7,AI/ML,Netherlands,Series B,6.98,4,157,5,6,5,0,2.3,2,0,5,operating
C1743,2019,5,Biotech,Canada,Series C,110.63,4,198,10,3,8,0,2.9,2,0,5,operating
C1744,2013,11,FoodTech,India,IPO,240.09,7,738,11,8,8,1,3.7,1,0,5,operating
C1745,2004,20,Biotech,Sweden,Series B,8.85,3,43,7,18,8,0,1.3,2,0,1,operating
C1746,2014,10,Software,Singapore,Seed,0.51,1,2,2,6,1,0,0.0,3,0,4,operating
C1747,2021,3,Logistics,Canada,Series B,9.57,3,23,8,0,7,0,1.1,1,1,4,acquired
C1748,2008,16,EdTech,Germany,Series A,1.8,3,35,5,10,7,0,1.4,1,0,3,operating
C1749,2020,4,EdTech,UK,Series A,1.24,2,40,4,0,5,0,1.1,1,1,2,operating
C1750,2015,9,EdTech,Israel,Seed,0.42,2,3,0,7,2,0,0.3,2,0,3,closed
C1751,2018,6,Media,Sweden,Series B,8.3,4,47,6,7,4,0,1.4,2,0,3,operating
C1752,2021,3,EdTech,Sweden,Series B,3.56,3,61,4,2,5,0,2.3,3,0,4,operating
C1753,2017,7,FoodTech,USA,Series A,2.95,2,33,6,7,5,1,1.4,1,0,5,operating
C1754,2019,5,EdTech,UK,Series B,24.56,4,129,5,5,4,0,1.3,3,0,1,operating
C1755,2017,7,HealthTech,Canada,Series B,5.15,4,55,7,8,7,0,1.8,3,0,3,operating
C1756,2000,24,Logistics,Germany,Series A,2.82,2,39,5,16,6,0,1.4,2,0,2,operating
C1757,2009,15,E-Commerce,Australia,Series D+,377.32,6,768,12,10,11,0,4.0,1,0,2,operating
C1758,2005,19,Software,Netherlands,Series D+,71.91,6,222,10,14,11,0,3.2,2,0,3,operating
C1759,2001,23,Media,Sweden,Series D+,164.62,5,363,12,19,10,0,4.3,3,1,3,operating
C1760,2000,24,Software,USA,Series A,0.84,3,54,5,14,6,0,0.8,2,0,5,operating
C1761,2019,5,AgriTech,Sweden,Series A,3.13,3,14,2,4,1,0,0.7,1,0,4,operating
C1762,2019,5,Logistics,Sweden,Series B,22.09,3,54,5,1,7,0,0.9,3,1,4,operating
C1763,2013,11,SaaS,France,Series D+,82.86,6,633,10,5,8,0,2.8,2,0,1,operating
C1764,2007,17,FoodTech,Brazil,Series B,5.45,4,166,4,11,5,0,2.3,3,1,2,operating
C1765,2012,12,Logistics,UK,Series B,150.68,3,82,7,8,6,1,1.7,2,0,1,operating
C1766,2005,19,AgriTech,India,Series A,1.34,2,13,3,11,5,0,0.0,3,0,3,acquired
C1767,2006,18,Logistics,Australia,Series A,2.66,2,7,5,15,4,0,1.2,2,0,5,operating
C1768,2001,23,AI/ML,France,IPO,97.31,6,4041,11,18,11,0,4.9,1,0,5,operating
C1769,2018,6,SaaS,UK,Series B,16.28,3,45,4,8,5,1,1.7,3,1,1,operating
C1770,2011,13,Software,Singapore,Series C,37.99,5,266,8,12,6,0,3.0,1,1,4,operating
C1771,2003,21,Biotech,South Korea,Seed,1.51,2,6,2,15,3,0,0.0,3,0,3,operating
C1772,2007,17,FinTech,USA,Series A,2.34,3,44,6,11,6,0,0.9,2,0,3,operating
C1773,2012,12,Gaming,UK,Series B,6.42,3,81,8,8,7,0,2.1,3,0,1,operating
C1774,2019,5,Media,Brazil,Series C,27.83,4,323,8,6,9,0,2.3,3,0,1,operating
C1775,2013,11,Media,South Korea,Series C,25.53,5,444,10,5,10,0,1.8,1,0,3,operating
C1776,2012,12,FoodTech,UK,Series B,2.36,4,122,5,8,7,1,0.9,2,1,2,operating
C1777,2017,7,E-Commerce,South Korea,Series D+,199.32,6,742,11,2,10,1,3.1,2,0,3,operating
C1778,2014,10,EdTech,China,Series A,0.94,2,49,4,8,5,0,0.4,2,0,5,acquired
C1779,2018,6,Media,USA,Series A,5.67,2,86,6,4,7,0,1.3,1,0,2,acquired
C1780,2018,6,HealthTech,South Korea,Series A,4.93,3,9,6,6,5,0,1.7,2,0,5,operating
C1781,2010,14,FinTech,Germany,Series D+,409.44,5,275,10,10,9,1,3.4,3,0,1,operating
C1782,2002,22,AI/ML,Australia,Series D+,216.87,6,377,12,17,12,1,4.2,1,0,1,operating
C1783,2019,5,Gaming,Netherlands,Seed,0.77,1,5,2,1,3,0,0.4,2,0,2,closed
C1784,2019,5,Hardware,UK,Series A,4.09,2,90,4,6,4,0,0.8,2,0,2,operating
C1785,2009,15,Gaming,Brazil,Series C,140.3,5,152,9,9,9,0,3.5,2,1,1,operating
C1786,2011,13,EdTech,France,Series A,7.71,2,28,2,8,3,0,1.3,3,0,5,operating
C1787,2017,7,EdTech,South Korea,Seed,0.26,1,3,4,4,4,0,0.2,3,0,2,operating
C1788,2003,21,HealthTech,Netherlands,Series B,35.41,3,200,7,15,8,0,2.5,2,0,1,operating
C1789,2019,5,AgriTech,Singapore,Series B,10.28,4,131,4,5,6,1,1.2,3,1,5,operating
C1790,2020,4,FinTech,Sweden,Series C,40.09,5,500,8,4,9,0,3.1,3,1,5,operating
C1791,2003,21,HealthTech,Singapore,Series B,21.71,3,72,5,12,6,0,1.2,1,0,4,operating
C1792,2020,4,HealthTech,Japan,IPO,306.7,6,1484,11,2,10,0,4.4,3,0,5,operating
C1793,2014,10,AgriTech,UK,Seed,1.26,2,4,4,7,4,0,0.0,2,0,3,operating
C1794,2020,4,AgriTech,Germany,Seed,0.76,2,10,1,1,1,0,0.0,3,0,3,operating
C1795,2012,12,Software,Sweden,IPO,502.17,7,1526,13,8,11,0,4.8,2,0,3,operating
C1796,2007,17,HealthTech,UK,Series C,33.63,5,130,6,15,5,0,2.7,2,0,2,operating
C1797,2005,19,CleanTech,France,Series B,34.57,4,45,7,17,8,0,2.1,3,0,2,operating
C1798,2011,13,Media,France,Series B,5.57,4,44,5,9,6,0,1.5,3,0,1,operating
C1799,2013,11,HealthTech,France,Series A,1.51,3,19,2,8,1,0,1.2,2,0,1,operating
C1800,2000,24,AgriTech,Germany,Series A,1.07,2,29,3,15,2,1,0.6,2,0,3,acquired
C1801,2019,5,CleanTech,UK,Series D+,140.58,6,517,8,1,8,0,4.3,1,0,2,operating
C1802,2010,14,Biotech,South Korea,Seed,0.27,2,6,0,13,1,0,0.0,2,0,5,acquired
C1803,2008,16,Logistics,Australia,Series A,1.33,2,28,3,15,4,0,1.3,3,0,3,acquired
C1804,2017,7,Media,France,Seed,0.36,1,2,4,8,3,0,0.4,2,0,5,operating
C1805,2004,20,AI/ML,Germany,Series B,7.95,4,155,6,12,7,0,2.0,1,0,3,operating
C1806,2017,7,Software,Sweden,Series B,8.77,4,68,7,2,6,0,1.5,1,0,1,acquired
C1807,2006,18,AI/ML,South Korea,Series A,0.6,3,36,6,16,6,1,1.6,1,0,2,operating
C1808,2021,3,CleanTech,France,Series A,4.27,2,44,5,2,5,0,1.5,3,1,3,operating
C1809,2011,13,Software,Australia,Series C,188.29,4,167,7,7,7,0,2.7,2,0,4,operating
C1810,2005,19,Hardware,South Korea,Seed,1.28,1,5,3,14,5,0,0.6,1,0,4,acquired
C1811,2006,18,E-Commerce,USA,Series A,2.9,3,21,3,16,3,0,0.6,2,0,2,operating
C1812,2007,17,Software,Canada,Series A,4.41,2,8,2,11,2,1,1.0,1,0,2,operating
C1813,2019,5,SaaS,Israel,IPO,285.79,7,442,12,5,9,0,4.5,2,0,4,operating
C1814,2001,23,Media,China,Series A,3.68,3,121,2,16,3,0,1.1,1,1,1,operating
C1815,2011,13,Logistics,South Korea,IPO,290.93,7,3050,13,12,13,1,5.0,1,0,5,operating
C1816,2008,16,SaaS,Sweden,Seed,0.3,2,2,0,9,0,0,0.0,1,0,4,operating
C1817,2009,15,Media,Germany,Series A,11.14,3,28,3,11,4,0,0.8,2,0,4,operating
C1818,2005,19,FoodTech,France,Series C,35.28,4,93,8,15,9,0,1.8,2,0,1,operating
C1819,2008,16,SaaS,South Korea,Series A,2.19,2,23,2,10,2,0,1.2,3,0,4,acquired
C1820,2020,4,AgriTech,South Korea,Series A,3.05,2,15,4,5,6,0,0.7,3,0,2,operating
C1821,2013,11,E-Commerce,USA,Series B,18.8,3,83,5,8,6,0,1.0,3,0,1,operating
C1822,2005,19,Media,France,Series A,1.02,3,21,5,12,6,0,1.0,2,0,5,operating
C1823,2017,7,E-Commerce,Sweden,Seed,0.45,2,3,2,8,4,0,0.0,2,0,1,closed
C1824,2013,11,AgriTech,Australia,Series A,5.5,2,9,3,11,2,0,0.9,3,0,2,operating
C1825,2014,10,HealthTech,Singapore,Series A,1.66,3,41,6,10,7,1,0.2,2,0,1,operating
C1826,2021,3,E-Commerce,USA,Seed,0.48,1,8,2,6,1,0,0.3,1,0,3,closed
C1827,2010,14,EdTech,India,Series B,10.26,3,71,8,7,6,1,2.2,1,0,4,operating
C1828,2016,8,HealthTech,China,Series A,1.07,3,15,5,5,5,0,1.1,2,0,1,operating
C1829,2014,10,AgriTech,France,Series D+,407.22,6,492,11,6,8,1,3.9,2,0,2,operating
C1830,2013,11,FoodTech,Singapore,Series A,1.6,3,22,4,10,3,0,0.4,3,0,2,acquired
C1831,2000,24,CleanTech,Japan,Series A,0.92,3,27,5,17,7,0,0.2,3,0,2,operating
C1832,2001,23,Biotech,Netherlands,Seed,0.51,1,2,0,19,2,0,0.6,2,0,2,operating
C1833,2018,6,AI/ML,Brazil,Series A,2.21,3,15,2,2,1,0,1.4,2,0,4,operating
C1834,2017,7,EdTech,Singapore,Series B,5.12,4,124,6,5,6,1,1.3,3,0,1,operating
C1835,2010,14,EdTech,China,Seed,1.49,1,2,1,8,2,0,0.0,2,0,4,operating
C1836,2014,10,Media,Canada,IPO,659.98,6,955,11,6,11,1,4.3,3,0,4,operating
C1837,2019,5,Biotech,Netherlands,Series D+,186.92,5,307,9,7,10,0,4.0,2,0,4,operating
C1838,2007,17,Software,Canada,Series C,18.85,5,233,9,12,8,0,2.7,2,1,1,operating
C1839,2005,19,CleanTech,Brazil,Seed,0.54,2,12,3,17,2,0,0.2,3,1,5,operating
C1840,2017,7,Biotech,Sweden,Series D+,61.48,5,362,8,7,6,1,3.6,2,0,5,operating
C1841,2016,8,Gaming,Australia,Series A,4.84,3,51,3,3,4,0,0.8,2,0,5,operating
C1842,2007,17,EdTech,France,Seed,1.29,1,9,2,15,4,1,0.0,2,0,2,acquired
C1843,2012,12,AgriTech,France,Seed,0.07,1,3,3,12,3,0,0.3,3,0,1,operating
C1844,2010,14,FoodTech,USA,Series A,1.1,3,21,6,12,4,0,1.3,2,0,2,operating
C1845,2008,16,FoodTech,Japan,Seed,0.39,1,4,3,14,5,0,0.5,3,0,3,operating
C1846,2012,12,CleanTech,France,Series C,39.31,4,100,10,11,9,0,3.1,2,0,4,operating
C1847,2012,12,CleanTech,Japan,IPO,150.96,6,6417,10,7,9,0,4.6,2,0,2,operating
C1848,2019,5,Media,Canada,Seed,1.4,1,3,0,5,0,0,0.4,1,0,2,operating
C1849,2013,11,FinTech,Singapore,Seed,1.16,1,5,3,5,4,1,0.2,2,0,5,operating
C1850,2010,14,AI/ML,Sweden,IPO,420.73,6,1400,10,7,11,1,5.0,3,0,1,operating
C1851,2002,22,E-Commerce,France,Series A,1.28,2,27,5,18,4,0,1.4,1,0,1,operating
C1852,2020,4,EdTech,Germany,Seed,1.2,1,4,1,1,3,1,0.2,2,0,5,operating
C1853,2006,18,Media,India,Series C,41.03,5,188,7,12,8,0,2.7,3,1,4,operating
C1854,2007,17,Biotech,UK,Seed,1.17,1,2,2,13,2,0,0.7,3,0,3,operating
C1855,2012,12,Media,Germany,Seed,0.34,1,3,1,7,1,0,0.6,2,0,1,closed
C1856,2013,11,AgriTech,India,Series B,8.44,3,71,4,9,5,0,1.6,2,0,1,operating
C1857,2021,3,SaaS,Brazil,Series C,41.35,5,115,9,4,7,0,2.6,1,0,2,operating
C1858,2019,5,AI/ML,Germany,Series D+,108.61,5,80,12,1,10,0,3.5,3,0,1,operating
C1859,2001,23,SaaS,Sweden,Seed,0.24,2,6,3,17,3,0,0.0,2,0,4,operating
C1860,2016,8,Media,Germany,Series B,20.94,4,266,6,3,4,1,2.1,3,0,1,operating
C1861,2018,6,AI/ML,Japan,Series A,2.1,2,13,3,6,2,0,0.5,3,0,1,closed
C1862,2007,17,HealthTech,Germany,Series B,20.63,3,49,5,12,7,0,1.5,2,1,5,operating
C1863,2009,15,Software,Singapore,IPO,79.58,6,1353,14,9,12,0,4.0,3,0,2,operating
C1864,2018,6,FinTech,USA,Series D+,81.28,5,253,11,3,11,0,4.1,3,0,5,operating
C1865,2021,3,Logistics,Singapore,Series D+,132.55,6,388,8,1,6,0,3.8,1,0,2,operating
C1866,2010,14,E-Commerce,Israel,Series A,5.64,2,24,5,13,5,0,0.9,1,0,2,closed
C1867,2003,21,EdTech,China,Series C,108.23,5,461,10,15,8,1,3.0,3,0,3,operating
C1868,2000,24,CleanTech,Germany,Series C,84.03,4,241,6,16,6,0,2.7,2,0,3,operating
C1869,2006,18,Logistics,Australia,IPO,462.16,7,2826,10,16,11,1,5.0,3,0,3,operating
C1870,2012,12,Gaming,France,Seed,0.32,2,2,0,6,3,0,0.4,2,0,3,closed
C1871,2001,23,E-Commerce,Sweden,Series B,10.13,3,181,4,14,5,0,1.3,2,1,5,operating
C1872,2019,5,CleanTech,Australia,Series A,2.82,3,39,6,6,4,0,1.4,2,1,3,operating
C1873,2001,23,E-Commerce,Canada,Series B,23.71,4,88,8,15,7,0,2.1,3,0,4,operating
C1874,2011,13,E-Commerce,China,Series B,21.22,4,136,7,7,6,1,2.4,1,0,3,operating
C1875,2013,11,Media,Canada,IPO,661.06,7,2197,10,5,8,1,4.6,2,0,4,operating
C1876,2016,8,Biotech,India,Series C,83.38,5,421,8,7,8,0,3.7,1,1,1,operating
C1877,2016,8,E-Commerce,Netherlands,Series C,81.74,5,214,7,7,8,0,3.3,3,0,5,operating
C1878,2005,19,Gaming,Israel,IPO,210.36,6,591,13,15,11,0,4.5,1,0,5,operating
C1879,2016,8,FoodTech,China,Seed,0.12,2,6,2,3,2,0,0.0,3,0,3,closed
C1880,2007,17,HealthTech,Australia,Series A,2.86,2,20,3,14,4,0,1.7,1,1,3,operating
C1881,2011,13,Logistics,South Korea,Series B,13.88,4,23,5,11,5,1,2.2,3,0,2,operating
C1882,2013,11,FinTech,France,IPO,278.9,6,995,12,6,11,1,4.8,2,0,5,operating
C1883,2006,18,Hardware,Israel,Series B,4.82,3,29,4,10,3,0,2.2,2,0,5,operating
C1884,2008,16,Media,France,Series A,1.32,3,5,4,14,3,1,0.4,1,1,3,operating
C1885,2013,11,E-Commerce,South Korea,Series B,14.06,3,116,8,6,8,0,0.8,2,0,1,operating
C1886,2000,24,E-Commerce,Brazil,Series C,26.9,5,202,7,14,6,1,3.3,3,0,3,operating
C1887,2019,5,Hardware,Japan,Series A,0.65,2,19,3,6,2,0,1.2,1,1,3,operating
